time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
0.975000,0.500000,1.333846,0.250000,0.000000,0.521469,0.000000,0.000000,-1.155330,0.000000
0.980000,0.500000,1.336453,0.250000,0.000000,0.515725,0.000000,0.000000,-1.148725,0.000000
0.985000,0.500000,1.339031,0.250000,0.000000,0.510015,0.000000,0.000000,-1.142052,0.000000
0.990000,0.500000,1.341582,0.250000,0.000000,0.504339,0.000000,0.000000,-1.135313,0.000000
0.995000,0.500000,1.344103,0.250000,0.000000,0.498696,0.000000,0.000000,-1.128511,0.000000
1.000000,0.500000,1.346597,0.250000,0.000000,0.493088,0.000000,0.000000,-1.121649,0.000000
1.005000,0.500000,1.349062,0.250000,0.000000,0.487514,0.000000,0.000000,-1.114730,0.000000
1.010000,0.500000,1.351500,0.250000,0.000000,0.481975,0.000000,0.000000,-1.107756,0.000000
1.015000,0.500000,1.353910,0.250000,0.000000,0.476472,0.000000,0.000000,-1.100729,0.000000
1.020000,0.500000,1.356292,0.250000,0.000000,0.471003,0.000000,0.000000,-1.093654,0.000000
1.025000,0.500000,1.358647,0.250000,0.000000,0.465571,0.000000,0.000000,-1.086531,0.000000
1.030000,0.500000,1.360975,0.250000,0.000000,0.460174,0.000000,0.000000,-1.079364,0.000000
1.035000,0.500000,1.363276,0.250000,0.000000,0.454813,0.000000,0.000000,-1.072155,0.000000
1.040000,0.500000,1.365550,0.250000,0.000000,0.449489,0.000000,0.000000,-1.064905,0.000000
1.045000,0.500000,1.367797,0.250000,0.000000,0.444201,0.000000,0.000000,-1.057619,0.000000
1.050000,0.500000,1.370018,0.250000,0.000000,0.438949,0.000000,0.000000,-1.050297,0.000000
1.055000,0.500000,1.372213,0.250000,0.000000,0.433734,0.000000,0.000000,-1.042942,0.000000
1.060000,0.500000,1.374382,0.250000,0.000000,0.428557,0.000000,0.000000,-1.035556,0.000000
1.065000,0.500000,1.376524,0.250000,0.000000,0.423416,0.000000,0.000000,-1.028141,0.000000
1.070000,0.500000,1.378642,0.250000,0.000000,0.418312,0.000000,0.000000,-1.020700,0.000000
1.075000,0.500000,1.380733,0.250000,0.000000,0.413246,0.000000,0.000000,-1.013235,0.000000
1.080000,0.500000,1.382799,0.250000,0.000000,0.408217,0.000000,0.000000,-1.005746,0.000000
1.085000,0.500000,1.384840,0.250000,0.000000,0.403226,0.000000,0.000000,-0.998238,0.000000
1.090000,0.500000,1.386857,0.250000,0.000000,0.398273,0.000000,0.000000,-0.990710,0.000000
1.095000,0.500000,1.388848,0.250000,0.000000,0.393357,0.000000,0.000000,-0.983166,0.000000
1.100000,0.500000,1.390815,0.250000,0.000000,0.388479,0.000000,0.000000,-0.975606,0.000000
1.105000,0.500000,1.392757,0.250000,0.000000,0.383639,0.000000,0.000000,-0.968034,0.000000
1.110000,0.500000,1.394675,0.250000,0.000000,0.378836,0.000000,0.000000,-0.960450,0.000000
1.115000,0.500000,1.396569,0.250000,0.000000,0.374072,0.000000,0.000000,-0.952856,0.000000
1.120000,0.500000,1.398440,0.250000,0.000000,0.369346,0.000000,0.000000,-0.945255,0.000000
1.125000,0.500000,1.400287,0.250000,0.000000,0.364658,0.000000,0.000000,-0.937647,0.000000
1.130000,0.500000,1.402110,0.250000,0.000000,0.360007,0.000000,0.000000,-0.930034,0.000000
1.135000,0.500000,1.403910,0.250000,0.000000,0.355395,0.000000,0.000000,-0.922418,0.000000
1.140000,0.500000,1.405687,0.250000,0.000000,0.350821,0.000000,0.000000,-0.914801,0.000000
